url,type,title,norm_title,answer
https://help.wrike.com/hc/en-us/articles/360000254229-Wrike-Okta-User-Provisioning,How to,set up wrike with okta scim,"['set', 'up', 'wrike', 'with', 'okta', 'scim']","You must be an admin on a Wrike Enterprise account with the permission ""Configure advanced security settings"" as well as an Okta admin to set up Wrike with Okta SCIM. We recommend setting up SSO with Okta before proceeding."
https://help.wrike.com/hc/en-us/articles/360046791773-Wrike-and-Azure-Active-Directory-User-Provisioning,How to,scroll down to the admin credentials section.,"['scroll', 'down', 'to', 'admin', 'credenti', 'section']","In the field next to “Tenant URL,” paste the base URL that you copied in Step B In the field next to “Secret Token,” paste the token you copied in Step C Click the “Test connection” button to confirm that all your settings are correct. If the test is successful, click the “Save” button at the top of the window. If not, double-check your settings or contact Wrike Support for help. Scroll down to the Settings section. Set the provisioning status to “On.” In the Scope drop-down menu, select which events you want to synchronize between Wrike and Azure: ""Sync only assigned users and groups"" or ""Sync all users and groups."" Click “Save” at the top of the window to start the provisioning service. Note: Make sure that all relevant users and groups are assigned for Wrike’s app"
https://help.wrike.com/hc/en-us/articles/360008652293-Workweek-Settings,How to,change the first day of the week,"['chang', 'first', 'day', 'of', 'week']","Click your profile picture in the Workspace's upper right-hand corner. Select “Settings” from the dropdown. ""Profile"" opens by default. Scroll to the Language & Region settings. Click the dropdown arrow under ""Week starts on"" to select which day Wrike should use as the first day of the week. Click ""Save changes""."
https://help.wrike.com/hc/en-us/articles/360008652093-Language-Settings,How to,change language settings,"['chang', 'languag', 'set']","Click on your profile image in the workspace's upper right-hand corner. Select ""Settings” from the dropdown. ""Profile"" opens by default. Scroll to the ""Language & Region settings"" section. Click the dropdown arrow under “Language”. Select the language you would like, from the dropdown menu. Click ""Save changes""."
https://help.wrike.com/hc/en-us/articles/360006918953-Work-Schedules-for-Users,How to,create a calendar exception,"['creat', 'calendar', 'except']","Regular and External Users on Business and up accounts can create calendar exceptions. Click your profile image in the Workspace’s upper right-hand corner. Select “Settings” from the dropdown. Click ""Work Schedule"" in the left panel. Select a range of dates or double-click a date to create a single-day exception. Select a calendar exception type: Overtime, Vacation/PTO, or Other non-working."
https://help.wrike.com/hc/en-us/articles/360006918953-Work-Schedules-for-Users,How to,delete a calendar exception,"['delet', 'calendar', 'except']","Regular and External Users on Business and up accounts can delete calendar exceptions. Click your profile image in the Workspace’s upper right-hand corner. Select “Settings” from the dropdown. Click ""Work Schedule"" in the left panel. Click on the date(s) with the exception you would like to delete. Select “Delete exception”. 7 days ahead of the exception's start date, other users in the account will see a note about the upcoming time off in your profile information. Keep in mind, however, that Collaborators can't see profile information."
https://help.wrike.com/hc/en-us/articles/209605589-Daily-To-Do-Emails,How to,navigate the daily to-do email,"['navig', 'daili', 'todo', 'email']","The Daily To-do email is made upof two sections: Tasks for Today—shows active tasks which are assigned to you and whose due date meets one of three criteria: today’s date falls between the task’s scheduled start and due dates, today’s date is one of the start or due dates, or the task is overdue (the scheduled due date has already passed). Overdue Tasks Created by You—shows active tasks which you created and whose due date has passed. Tasks in this section are not necessarily assigned to you, but they were created by you. Both the “Tasks for Today” section and the “Overdue Tasks Created by You” section can contain up to six cards. Each card shows information related to the task, you will see: The task’stitle. Options to postponethe task for one month or mark the task ascomplete. The option you see depends on which section the card is in. A link to the Folder or Project the task is located in (the link appears only if the task is in a Folder or Project). Options to reschedule the task, or clear the task’s scheduled dates.The option you see depends on which section the card is in. The task’s scheduled due date (this appears in red if the task is overdue). A paperclip icon in the task’s upper right-hand corner (if the task has attachments). At the top of each section you will also see the option to “Open in Wrike”. Click this link to go to the Wrike Workspace and see a full list of the tasks that meet that section’s criteria."
https://help.wrike.com/hc/en-us/articles/209605589-Daily-To-Do-Emails,How to,interact with tasks on to-do emails,"['interact', 'with', 'task', 'on\xa0todo', 'email']","Tasks For Today In this section you can Click “Mark complete” to mark a task as completed*. Click “Postpone for 1 month” to reschedule the task to be due a month from the current date and open the task in Wrike. Click a task’s title to open the task in Wrike. Click a Folder or Project title to open that Folder or Project’s info panel in Wrike. Please note , if you are a Business or Enterprise user, then instead of the option “Mark complete” you may see the option to change the task’s status to the first status in a workflow’s completed group. Overdue Tasks Created by You In this section you can Click“Reschedule” toopen the task in Wrike and from thereyou can change the scheduled start and due dates. Click ""Clear dates"" to remove the task's scheduled start and due dates and open the task in Wrike. Clicka task’s title to open the task in Wrike. Clicka Folder or Project title to open that Folder or Project’s info panel in Wrike."
https://help.wrike.com/hc/en-us/articles/209605569-Add-or-Delete-an-Email,How to,add an email,"['add', 'email']","Click on your profile image in the upper right-hand corner of the Wrike Workspace. Select “Settings” from the dropdown. ""Profile"" opens by default. Scroll to the ""Sign-in & Security"" section. Click ""Add email address"" Type your email address and c lick “Add”. Click ""Save changes"". Wrike will indicate that a confirmation email was sent to that email address, and you will be sent aconfirmation email. Confirm your email using the confirmation email you are sent. Once you confirm your email, that email address is added to your Wrike user account and you can edit the default email integration settings for that email. Please note, for each registered email address, you must specify: the default account and Folder where new tasks should becreated, as well ashowtasks should be scheduled when you send emails to Wrike.If no account is chosen under ""Create tasks in account"", you will not be able to create new tasks via email."
https://help.wrike.com/hc/en-us/articles/209605569-Add-or-Delete-an-Email,How to,set an email as primary,"['set', 'email', 'as', 'primari']","A primary email address is an email which you can use to login to Wrike and restore your password (in case you forget it). Click your profile image in the Workspace's upper right-hand corner. Select “Settings” from the dropdown. ""Profile"" opens by default. Scroll to the ""Sign-in & Security"" section. Click the three-dot menu button on the right. Select ""Set as primary"". Click ""Save changes"". Enter the password that you use to log in to Wrike*. *You will not be asked to enter a password if your account uses SSO."
https://help.wrike.com/hc/en-us/articles/209605569-Add-or-Delete-an-Email,How to,delete an email,"['delet', 'email']","Click your profile image in the Workspace's upper right-hand corner. Select “Settings” from the dropdown. ""Profile"" opens by default. Scroll to the ""Sign-in & Security"" section. Click the three-dot menu button on the right. Select ""Delete"". Click ""Save changes"". Enter the password that you use to log in to Wrike*. *You will not be asked to enter a password if your account uses SSO. You cannot delete your primary email address. If you need to change a primary email: add a new email address, confirm it, and set it as the primary email address. After that you will be able to delete the old email address."
https://help.wrike.com/hc/en-us/articles/210324385-Upload-an-Avatar,How to,change your profile picture,"['chang', 'your\xa0profil', 'pictur']","Click on your profile photo (or the default profile avatar) in the upper right-hand corner of the Wrike Workspace. Select ""Settings"" from the dropdown. Hover over your avatar and click ""Upload"". Use the dialogue box to select a photo. Your changes are saved automatically. Please note, you can upload square photos that are.jpg,.gif, or.png files. Recommended file size: 400x400px."
https://help.wrike.com/hc/en-us/articles/209605549-Passwords,How to,change password,"['chang', 'password']","Click on your profile image in the upper right-hand corner of the Wrike Workspace. Select “Settings” from the dropdown. ""Profile"" opens by default. In the “Security” settings section on the right-hand side, type in your current password and what you would like your new password to be. Click “Save changes”."
https://help.wrike.com/hc/en-us/articles/209605549-Passwords,How to,reset password,"['reset', 'password']","If you forgot your passwordyou can reset it here: https://www.wrike.com/remind.htm Tips: Remember that most common password types are insecure because they are too easy to guess: The name of a pet, child, family member, or significant other Anniversary dates and birthdays Birthplace Favorite holiday name Sport team name (or mascot) The word “password” A secure password would be a combination of upper and lower case letters, numbers, and special characters."
https://help.wrike.com/hc/en-us/articles/209605549-Passwords,How to,supported characters and symbols,"['support', 'charact', 'and', 'symbol']",The followingcharacters and symbols are supported in Wrikepasswords: Numbers between 0-9 Letters A-Z (lower or upper case)
https://help.wrike.com/hc/en-us/articles/210324365-Personal-Profile,How to,edit your personal profile,"['edit', 'your', 'person', 'profil']","Click on your profile imagein the upper right-hand corner of the Wrike Workspace. Select “Settings”from the dropdown list. ""Profile"" opens by default. You will be able to edit your: First and last name Title Department Company name Country of residence Location Phone number Profile photo 4. Click ""Save changes"". Please note, SSO users are not able to edit their personal profile information in this way."
https://help.wrike.com/hc/en-us/articles/209605529-Time-and-Date-Settings,How to,edit the date and time format,"['edit', 'date', 'and', 'time', 'format']","Click your profile picture in the Workspace's upper right-hand corner. Select ""Settings"" from the dropdown. ""Profile"" opens by default. Click the dropdown arrow under ""Date format""and select the appropriate date format. You have the option to choose between:
 MM/DD/YYYY DD/MM/YYYY YYYY/MM/DD Click the dropdown under ""Time format""and select the preferred time format. You can choose between 24-hour time and 12-hour time. Click “Save changes”."
https://help.wrike.com/hc/en-us/articles/209605529-Time-and-Date-Settings,How to,change time zone settings,"['chang', 'time', 'zone', 'set']","Click on your profile imagein the upper right-hand corner of the Wrike Workspace. Select ""Settings"" from the dropdown. ""Profile"" opens by default. Click the dropdown arrow under “Time zone”. Select the appropriate time zone from the dropdown menu that appears."
https://help.wrike.com/hc/en-us/articles/209605489-Multiple-Accounts,How to,privacy,['privaci'],"To ensure privacy and autonomy, each account has its own settings and list of Contacts (members) with whom you can share tasks , Folders , and Projects. People in one account are not able to see users in your other accounts, or even see that you have multiple accounts. As you switch from one account to another your access to items (Tasks, Folders, Projects)and features automatically changes to match the account you are currently working in. For example, in your Enterprise account you will only see Tasks, Folders, and Projectsrelated to your Enterprise account and you will have access to Enterprise features. When you switch to your Professional account you will see itemsrelated to that account and you will have access to Professional features"
https://help.wrike.com/hc/en-us/articles/209605489-Multiple-Accounts,How to,create an additional account,"['creat', 'addit', 'account']","Click your profile picture in the Workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Account Information"" in the left panel. Click ""Create free account""at the bottom of the page. Now you can invite team members to collaborate with you and begin adding tasks, creating Projects, and getting work done. By default, your account is created as Free , but you can upgrade your account to the Professional, Business, or Enterprise versions at any time, and/or add a new account if needed."
https://help.wrike.com/hc/en-us/articles/209605489-Multiple-Accounts,How to,switching between accounts,"['switch', 'between', 'account']","Switch to a different account associated with your login: Click your profile picture in the Workspace's upper right-hand corner. Select the account you want to switch to from the ""Accounts"" section*. The page will refresh and the account you selected will open. *If you are a member of 4 or more accounts, hover over ""Switch to a different account"" to see a full list of accounts."
https://help.wrike.com/hc/en-us/articles/209605489-Multiple-Accounts,How to,billing with multiple accounts,"['bill', 'with', 'multipl', 'account']","Each paidaccount isits own plan and payment due dates. Please note, if you are the account owner for multiple accounts payments for different accounts are processed individually and cannot be combined."
https://help.wrike.com/hc/en-us/articles/209605489-Multiple-Accounts,How to,sharing,['share'],"Wrike’s default share settings mean that when you are added to a new account you will not automatically see everything in that account. Specific tasks, Folders, and Projects must be shared with you in order for you to be able to see them. Read more about sharing tasks and Folders"
https://help.wrike.com/hc/en-us/articles/209605769-SSO-with-SAML-Implementation-Guide,How to,limitations of single sign-on,"['limit', 'of', 'singl', 'signon']","Once SSO/SAML integration is enabled, users included in SSO won’t be able to: Edit their names in Wrike. First and last names areattributed by your identity provider. Havetwo or more Wrike accounts linked to one email address. If you have users who are members of several Wrike accounts, they will need to use a different email address to accessother Wrike accounts, or merge their personal account into the main corporate account. Make changes to their email address from their Wrike profile. This includesadding additional addresses. However, a Wrike admin can do thisfor them Enable 2-step verification through Wrike. If you’d like to protect your account with this security feature, it must be configured with your identity provider. Log in toWrike using a Wrike password. As a general rule, they will be redirected to the login page managed by youridentityproviderwhen trying to access Wrike in their browser. Some integrated tools don’t have native support for SSO (e.g. the Backup Tool and legacy API-v2 apps). SSO users will need to generate one-time passwords to authorize these tools.Please note that log in with Microsoft credentials or Google credentials will also not be possible."
https://help.wrike.com/hc/en-us/articles/209605769-SSO-with-SAML-Implementation-Guide,How to,decide the scope of single sign-on,"['decid', 'scope', 'of', 'singl', 'signon']","How you set up your SSO depends on how you use (or plan to use Wrike). If: Wrike is used only by company employees: SSO can be enabled for all users on the account. Wrike is used by both company employees and non-employees : SSO can be enabled for users based on their email domain*. Also, there is an “optional” choice - this means that everyone in the account will be able to login via password or IDP based login. This option is setup by default and it is useful for the purposes of testing the new SSO integration. *Please note, in this case you need to add and approve email domains from the Security tab of the Account Management section before enabling SAML SSO. Users with emails with approved email domains are able to log in to Wrike via SSO and users with emails without approved email domains will log in via a Wrike username and password. Email domains must belong to the company in order to be approved. If you wish to add additional approved domains after SSO is enabled, an admin must follow the same aforementioned process. In most cases the approval process requires help from your System Ops team becausethe Domain Name System (DNS) records of the domains must be updated.We recommend adding approved domains before turning on SAML, so that they are applied immediately when SAML is enabled."
https://help.wrike.com/hc/en-us/articles/209605769-SSO-with-SAML-Implementation-Guide,How to,enabling single sign-on,"['enabl', 'singl', 'signon']",
https://help.wrike.com/hc/en-us/articles/209605769-SSO-with-SAML-Implementation-Guide,How to,before enabling sso,"['befor', 'enabl', 'sso']"," it’s important to confirm that: The email address associated with each user's Wrike account matches their email in the company directory. Users have only one account associated with their company email. SSO is not yet enabled for the account. To see this: Click on your profile picture. Select ""Settings"" from the dropdown. Click on “Security” in the left panel. On the “Security” page scroll to the “SAML SSO” section. Check that the “Disabled” tag is shown near the “SAML SSO” header. Confirm compatibility Confirm that your identityor SSO provider supports federated authentication using SAML 2.0. The list of compatible SSO solutions includes, but is not limited to: Okta , Bitium , OneLogin , PingFederate , Microsoft AD FS , Google Apps identity service. If you use identity management services provided by Okta, you can add Wrike to the list of your applications by following these instructions"
https://help.wrike.com/hc/en-us/articles/209605769-SSO-with-SAML-Implementation-Guide,How to,add approved email domains,"['add', 'approv', 'email', 'domain']","Adding approved email domains may require assistance from your Sys Ops Team. Click on your profile image in the upper right-hand corner of the Wrike Workspace. Select ""Settings"" from the dropdown. Click “Security” in the left panel. Scroll to the ""Approved Domains"" section. Click “Add domain” and enter the appropriate email domain. Click “Add”. The pop-up window appears with instructions on how to approve domains. Follow the instructions that appear. Approving domains may take up to 24 hours and may require assistance from your Sys Ops Team. Click “Save changes”. The email with confirmation code is sent to your primary email address. Copy the code from your email and paste it into the pop-up that appears. Click ""Confirm""."
https://help.wrike.com/hc/en-us/articles/210324565-SSO-with-SAML-User-Guide,How to,accessing wrike via single sign-on,"['access', 'wrike', 'via\xa0singl', 'signon']","Login from a Desktop Login from a Mobile Device Login from a Desktop From Wrike’s side, we support both IDP-initiated and SP-initiated authorization flows which means that we support login from your company portal or from a Wrike login page. If you have a company portal and it supports sign on to different apps from the portal, then you can access Wrike directly from there. If your company’s identity provider supports service provider (in this case Wrike) initiated login then to login to Wrike from their browsers: Go to wrike.com/login Enter your company (SSO) email address. Click ""Next"". If you are already logged in to your company’s identity provider, then you'll be taken directly to the Wrike Workspace. If you are not logged in to your company’s identity provider you'll be taken to your identity provider login page first and, after logging in, you'll be taken to the Wrike Workspace. Loginfrom a Mobile Device Launch the Android or iOS app on your phone. Click “Login with company credentials”. Enter your email. Enter your company login credentials. Please note, not all identity providers support mobile. If you encounter a problem logging in with company credentials, due to lack of mobile support, you can generate a one-time password and use it to log in to Wrike from your mobile device."
https://help.wrike.com/hc/en-us/articles/210324565-SSO-with-SAML-User-Guide,How to,login to wrike apps with one-time passwords,"['login', 'to', 'wrike', 'app', 'with', 'onetim', 'password']","One-time passwords allow SSO users to log in to Wrike’s mobile apps (if their identity providers doesn'tsupport mobile) or to customer created API apps. To generate a one time password: Click on your profile image in Wrike’s upper right-hand corner. Select ""Settings"" from the dropdown. ""Profile"" opens by default. Scroll to ""One-Time Passowrds"" and click “Generate new” at the bottom of the page. You’ll get a pop-up with a 16 character one-time password which you can use with your email address to log in. The first time you log in to an app with a one-time password it will show up in the list of authorized appsalong with the date when it was authorized. For Wrike’s mobile apps, you will remain logged in until you logout from the app or choose to “Revoke”on the App Accesspage. Note: One-time passwords expire in 30 minutes. In Enterprise accounts with SAML SSO, one-time password usage may be disabled. If you need to use a one-time password, contact your account administrator or owner to enable this option."
https://help.wrike.com/hc/en-us/articles/210324565-SSO-with-SAML-User-Guide,How to,adding new users,"['ad', 'new', 'user']","Configure Invitation and Account Activation Settings For greater control over who becomes a user on the company's Wrike subscription, account admins can configure invitation and account activation settings. Admins can adjust settings so that: Only people who receive an invitation can activate an account onthe company's Wrike subscription. Invitations can only be sent to emails that match an approvedcompany email domain. Automatic Account Activation with Just-in-Time Provisioning Activating a Wrike account without an invitation (from the company portal or from a Wrike login page) is possible if just-in-time (JIT) provisioning and SSO are enabled. JIT provisioning allows employees to become Wrike users automatically the first time they try to log in. An admin does not have to add them as a new Wrike user. Please note, if JIT provisioning is enabled and a user attempts to activate an account and all user licenses are taken, then they areissued a Collaborator license. Wrike admins can change a user’s license type from the People or Users & Groups tab of theAccount Management section. Inviting team members to Wrike You can also configure SSO without JIT provisioning. In this case all new team members need to be invited to join the Wrike account. Users can be invited using the same invitation methods as accounts without SSO."
https://help.wrike.com/hc/en-us/articles/210324565-SSO-with-SAML-User-Guide,How to,removing users,"['remov', 'user']","When you remove an employee (with access to your SSO method) from your company directory, thatperson is no longer able to access Wrike, but all data created by the former employee, as well as historical activity records, will remain intact. User profiles arenot automatically deleted when employees are removed from the company directory. If necessary, an account administrator can remove a user profile. We recommend you reassign all active tasks assigned to the former employee prior to removing them from your Wrike account. Otherwise, thosetasks will be left without an assignee and will be at risk of being lost or forgotten."
https://help.wrike.com/hc/en-us/articles/210324545-SSO-with-Microsoft-Credentials-User-Guide,How to,enable single sign-on,"['enabl', 'singl', 'signon']",Individual users can enable single sign-on if an admin has linked the Wrike account with Azure Active Directory. Click the Wrike app icon on the “My Apps” launcher. Enter your email address (enter the one associated with your Wrike user license). Select “Get Started”. Click “Confirm your email” on the confirmation email you are sent. You’ll be taken to the Wrike Workspace and are able to log in to Wrike using your Microsoft credentials.
https://help.wrike.com/hc/en-us/articles/210324545-SSO-with-Microsoft-Credentials-User-Guide,How to,create a wrike user account via office 365,"['creat', 'wrike', 'user', 'account', 'via', 'offic', '365']","If your company has linked Wrike with Microsoft Office 365 and the Wrike app is available on your “My apps” launcher , then you can quickly create a Wrike user account.  Option 1 Open the “My apps” launcher on Microsoft Office 365. Click the Wrike app icon. Enter your email on the page that appears. Click “Get Started”. Click “Confirm your email” on the confirmation email you are sent. Option 2 Visit the Wrike login page at login.wrike.com Click the “Office 365” button. Enter your email on the page that appears. Click “Get Started”. Click “Confirm your email” on the confirmation email you are sent. You will be taken to your Wrike Workspace and can start working right away."
https://help.wrike.com/hc/en-us/articles/210324545-SSO-with-Microsoft-Credentials-User-Guide,How to,log in to wrike using microsoft credentials,"['log', 'in', 'to', 'wrike', 'use', 'microsoft', 'credenti']","If Wrike is linked with Office 365 then individual usersare able to log in to Wrike using their Microsoft credentials. Log in from a Desktop Option 1 Visit www.wrike.com/login Click the “Office 365” button. If you are logged into Office 365 then you will be taken directly to the Wrike Workspace. If you are not logged in to your linked Office 365 subscription, then you will be asked to log in to Microsoft first and, after logging in, you will be taken to the Wrike Workspace. Option 2 Open the “My apps” launcher on Microsoft Office 365. Click the Wrike app icon. You will be taken directly to the Wrike Workspace. Log in from aMobile Device Android users: Touch ""Sign in with Office 365"". Enter your Microsoft credentials and click ""Sign in"". iOS users: Touch ""Log in"". Press the 'Office 365' button at the bottom of the screen. Enter your Microsoft credentials and click ""Sign in""."
https://help.wrike.com/hc/en-us/articles/210324525-SSO-with-Microsoft-Credentials-Implementation-Guide,How to,install wrike on office 365,"['instal', 'wrike', 'on', 'offic', '365']","Open Wrike's app page in the Office Store. Click ""Get it now"". Follow the prompts to add the app. You can choose to make the app available on the “My apps” launcher for all Microsoft users on the subscription. Read more about how to manage visibility of apps in the “My apps” launcher here"
https://help.wrike.com/hc/en-us/articles/210324525-SSO-with-Microsoft-Credentials-Implementation-Guide,How to,create a wrike account via office 365,"['creat', 'wrike', 'account\xa0via', 'offic', '365']","To create a Wrike accountvia Office 365 you must be an admin of your Office 365 subscription. When you create a new Wrike accountfrom Office 365, your Azure Active Directory automatically links with your new Wrike account. To create and link a Wrike account: Install Wrike on Office 365. Click the Wrike app icon on the “My apps” launcher. Enter your email address on the page that appears. Select “Get Started”. Click “Confirm your email” on the confirmation email you are sent. You are instantly registered as a new Wrike account admin , a Wrike accountis created and automatically linked with your Office 365 subscription, and you are taken to your Wrike Workspace."
https://help.wrike.com/hc/en-us/articles/210324525-SSO-with-Microsoft-Credentials-Implementation-Guide,How to,configure user license registration settings,"['configur', 'user', 'license\xa0registr', 'set']","Admins on Free, Professional, and Business accounts should contact support@team.wrike.com to approve their email domain. Wrike admins on Enterprise accounts can use the instructions below. Configure user licenseregistration settings by adding approved email domains. When sent an invitation to join your account: Users with approved email domains can follow the prompts in their email invitations and use their Microsoft credentials to create their Wrike user licenses. Users without an approved email domain can accept their email invitation to join Wrike, but are not able to create Wrike user accounts using their Microsoft credentials. Instead they will be prompted to create a Wrike username and password. Please note, users whose emails do not contain an approved email domain are still able to join your Wrike accountand they can click the Wrike app icon on the “My apps” launcher to register for a Wrike user account using their Microsoft credentials. Add Approved Email Domains Adding approved email domains may require assistance from your Sys Ops Team. Click on your profile image in the upper right-hand corner of the Wrike Workspace. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. Under the ""Approved Domains"" heading click “Add domain”and add the appropriate email domain. Click “How do I approve domains”and follow the instructions that appear. Approving domains may take up to 24 hours and may require assistance from your Sys Ops Team. After the domain is approved: users with thedomain in their email invitation can use their Microsoft credentials to create their Wrike user licenses."
https://help.wrike.com/hc/en-us/articles/115004562769-European-Data-Center,How to,migrate an account to wrike's eu data center,"['migrat', 'account', 'to', 'wrike', 'eu', 'data', 'center']","Account owners on paid subscriptions can request to have their accounts moved to the EU DC. Before You Start the Process Make sure that members of your account do not have a second Wrike account which is on the US data center. Migrating the account is not possible if there are associated accounts on the US data center. Remember, once you move your account to the EU DC, that account cannot be moved back to the US DC. Start the Process To move your account to the EU data center, please reach out to your Account Manager. If you’re not sure who your account manager is, submit a request to our Support team, we can let you know who it is. "
https://help.wrike.com/hc/en-us/articles/115004530005-Deactivate-Users,How to,who can deactivate a user,"['who', 'can', 'deactiv', 'user']",Who You Are Who You Can Deactivate Account owner Any admin + any user (including Collaborators) Admins - who can create other admins Any admin except those who can create other admins + any user (including Collaborators) Admins - who can edit and delete users Any user (including Collaborators)
https://help.wrike.com/hc/en-us/articles/115004530005-Deactivate-Users,How to,deactivate a user,"['deactiv', 'user']","Click your profile imagein the Workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Users"" in the left panel to view a list of all users in the account. Click the name or profile image of the user you want to deactivate. Click “Deactivate user”in the panel that appears. Enter your passwordin the pop-up that appears and click ""Confirm"". That user's account is deactivated, they are logged out of Wrike, and they are no longer able to log in until you reactivate their account. You'll see the user in the ""Deactivated users"" tab."
https://help.wrike.com/hc/en-us/articles/115004530005-Deactivate-Users,How to,reactivate a user,"['reactiv', 'user']","Click your profile image in the Workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Users"" in the left panel to view a list of all users in the account. Click the name or profile image of the user you would like to reactivate.You can click the ""Deactivated users"" tab to see a list of all deactivated users. Click “Activate user”in the panel that appears. Enter your passwordin the pop-up that appears and click ""Confirm"". The user's account isactivated and they can log in to Wrike again."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,invitation settings,"['invit', 'set']","Use invitation settings to: Manage invitation rights. Allow all users to invite new users to join your Wrike subscription or restrict invitation rights to admins. Specify who Regular Users can invite. Allow invitations to be sent to any email address or require that invitees have a specific email domains. Decide what type of licenses users can grant when they invite someone. Change InvitationSettings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. Use the radio buttons and checkboxes under the “Invitation settings” heading to select the appropriate security settings. Click “Save Changes”."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,right to create spaces,"['right', 'to', 'creat', 'space']","Use this setting to grant or revoke the right to create new Spaces from regular users. Click your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. Scroll to the “Create Spaces” section. Select one of the options to designate who can create Spaces in the account: Owners and all administrators with the permission Regular users, owners, and all administrators with the permission Click “Save Changes”. You can also choose which administrators in the account should have the right to create Spaces by editing their admin permissions"
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,file storage settings,"['file', 'storag', 'set']","Limit which external file repositories the team can use and adjust Google Doc share settings. You can allow users to upload files from Box, Dropbox, Google Drive, Local Storage (computers), YouTube, and/or OneDrive. For files attached from Google Drive, you can also choose: 1) Not to share Google Docs automatically 2) To automatically share files with users with access to the task 3) To automatically share files with users from the same domain. Change File StorageSettings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. Use the checkboxes and radio buttons under the “File storage” heading to adjust security settings. Click “Save changes”. *Note! If the ""Local storage (computers)"" option is disabled, users will not have the ability to add images via copy-pasting them into the task description and comments. Images will not be saved after attempts to paste them."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,2-step verification,"['2step', 'verif']","2-step verification provides an extra layer of security to the sign in process: it requiresyou to enter a time sensitive verification code after you enteryour username and password. You can: Choose to make 2-Step verification optional or obligatory for all users. View how many of your users are using 2-step verification (if it’s optional). Download 2-Step verification stats as an XLS file. Change 2-Step VerificationSettings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. Use the radio buttons under the “2-Step Verification” heading to choose which security option you would like to apply. Click “Save changes”."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,network access policy,"['network', 'access', 'polici']","Use Network Access Policy settings to add approved IP address and IP subnets. Once you add approved IP addresses (or subnets), users are only able to login and access Wrike from those locations. After login, IP addresses are confirmed every five minutes, so if the IP address has changed to an address that isn't approved, the user is logged out within five minutes. Even if you specify IP addresses, you can choose to allow mobile users and/or collaborators to login and access Wrike from any IP address. Please note, if you’re adding an IP subnet then all IP addresses from that subnet arealso approved. Change Network Access Policy Settings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel. In the field under “Approved IP ranges or subnets”, enter the IP addresses or subnets which people should be allowed to log in to or access Wrike from. Enter IP subnets in CIDR notation. If you would like users to be able to log in to Wrike from their mobile devices, irrespective of their IP address, then check the box next to “Allow access from mobiledevice from any IP address”. Click “Save changes”."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,password strength policy settings,"['password', 'strength', 'polici', 'set']","Use password strength settings to ensure that passwords meet minimum strengthrequirements. Afterpassword strength settings are turned on, passwords cannot contain: the user’s first name, last name, or their email address. Depending on which password strength you choose (Fair, Good, or Strong) users’ passwords will have to meet additional requirements related to password length and character sets used. The password setting selected affects all regular and external users as well as collaborators Click the link “How Password Strength is Measured” on the Password Policies section of the Security tab to see more details regarding password strength setting options. Change Password Strength Settings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel and locate the “Password Policies” section. Locate the “Minimal required password strength” section. Select a password strength minimum requirement: Fair, Good, or Strong. Click “Save changes”. Select ""Not set"" if you don't want to set minimum password strength requirements. How Users are Affected Users whose passwords do not meet the new settings: will need to change their passwords the next time they attempt to login or, if they are currently logged in, will be logged out of Wrike and prompted to change their password. When users create a password (or change their existing password) it must meet the specified policy settings."
https://help.wrike.com/hc/en-us/articles/210324485-Advanced-Security-Settings,How to,password history policy settings,"['password', 'histori', 'polici', 'set']","Use password history settings to specify how often users can reuse their passwords. Adjust settings so that new passwords must be different from the previous: 3, 5, or 10 passwords. The password setting selected affects all regular and external users as well as collaborators Change Password HistorySettings Click on your profile image in the workspace's upper right-hand corner. Select ""Settings"" from the dropdown. Click ""Security"" in the left panel and locate the “Password Policies” section. Locate the “Previously used passwords” section. Select one of the available options: 3, 5, or 10. Click “Save changes”. Select “Allow” if you want users to be able to reuse their passwords. How Users are Affected Password history settings are enforced the next time a user changes their existing password and works retroactively. If a user has used their currentpassword more than the accepted number of times, then they areprompted to change it the next time they log in."
